평가일자,업종코드,분기코드,계절코드,요일코드,과속건수20키로미터초과,장기과속건수,급가속건수,급출발건수,급감속건수,급정지건수,급좌회전건수,급우회전건수,급유턴건수,급앞지르기건수,급진로변경건수,위험운전행동건수,운행거리,생성일시
2023-08-30,17,3,2,4,1437,10,1692,413,666,191,20,24,0,135,87,4675,19962,2025-07-31
2023-08-30,21,3,2,4,1151229,2008,536411,1082196,35463,14118,2543,1270,0,149775,23364,2998377,5937908,2025-07-31
2023-08-30,22,3,2,4,1091260,2598,549070,1310345,45235,26613,2408,1357,0,154307,30497,3213690,7720173,2025-07-31
2023-08-30,31,3,2,4,298260,6824,1122527,394958,440565,170177,24339,19644,0,43591,153625,2674510,13953319,2025-07-31
2023-08-30,32,3,2,4,7397,106,49721,11986,17508,5243,733,651,0,1808,4133,99286,326802,2025-07-31
2023-08-30,41,3,2,4,4785,34,1533,368,328,299,68,27,0,372,217,8031,47106,2025-07-31
2023-08-30,42,3,2,4,1517,0,1298,354,68,685,8,5,0,310,155,4400,47044,2025-07-31
2023-08-30,51,3,2,4,22560,18,23232,7349,2442,12268,349,230,0,4316,2595,75359,653522,2025-07-31
2023-08-30,98,3,2,4,1225,25,3151,302,1434,455,31,47,0,132,184,6986,33277,2025-07-31
2023-08-30,99,3,2,4,491913,903,298304,440891,28696,12421,1284,767,0,59141,11795,1346115,3126944,2025-07-31
2023-08-31,11,3,2,5,236046,339,711617,231315,456853,208928,31471,19448,0,34183,73811,2004011,7627135,2025-07-31
2023-08-31,12,3,2,5,31677,45,9889,2368,13802,5207,4274,3599,0,2846,7983,81690,452442,2025-07-31
2023-08-31,13,3,2,5,18742,12,113777,31679,36864,29432,4213,2832,0,3511,7758,248820,703568,2025-07-31
2023-08-31,14,3,2,5,122865,998,23610,7788,5821,663,1737,1413,0,8771,2808,176474,1842654,2025-07-31
2023-08-31,15,3,2,5,11313,36,2072,933,450,60,84,73,0,1022,282,16325,527944,2025-07-31
2023-08-31,16,3,2,5,257325,1376,472031,185941,103107,55924,7236,4331,0,33815,21594,1142680,3949698,2025-07-31
2023-08-31,17,3,2,5,1381,10,1740,347,654,122,19,26,0,130,63,4492,18923,2025-07-31
2023-08-31,21,3,2,5,1337804,2416,620831,1171348,44123,16921,3010,1540,0,166387,24745,3389125,6437633,2025-07-31
2023-08-31,22,3,2,5,1332423,3063,652265,1463907,54511,29278,3177,1650,0,177481,33876,3751631,8595737,2025-07-31
2023-08-31,31,3,2,5,349071,7570,1145314,426389,489300,180819,28608,22477,0,47768,154897,2852213,14515069,2025-07-31
2023-08-31,32,3,2,5,9411,91,50204,12689,19208,5329,861,722,0,1943,3721,104179,337469,2025-07-31
2023-08-31,41,3,2,5,6668,60,2163,363,539,440,68,41,0,415,223,10980,54409,2025-07-31
2023-08-31,42,3,2,5,1824,1,1441,359,96,599,12,3,0,341,161,4837,45757,2025-07-31
2023-08-31,51,3,2,5,26664,50,25181,7955,3100,11835,394,263,0,4880,2688,83010,657123,2025-07-31
2023-08-31,98,3,2,5,1269,16,2992,350,1267,441,20,19,0,133,127,6634,29699,2025-07-31
2023-08-31,99,3,2,5,603506,1053,344318,489456,32913,12441,1610,962,0,68678,12347,1567284,3444198,2025-07-31
2023-09-01,11,3,3,6,236199,420,722261,233558,452534,207207,31283,18722,0,33352,73658,2009194,7800228,2025-07-31
2023-09-01,12,3,3,6,30422,44,10809,2625,14372,5678,3980,3367,0,2801,7555,81653,442653,2025-07-31
2023-09-01,13,3,3,6,18895,11,120816,34340,41466,32967,4640,2943,0,3718,8058,267854,732880,2025-07-31
2023-09-01,14,3,3,6,127175,1004,25501,8505,6273,696,1736,1427,0,9412,3124,184853,1978709,2025-07-31
2023-09-01,15,3,3,6,13763,33,3027,1090,675,120,116,99,0,1296,388,20607,614335,2025-07-31
2023-09-01,16,3,3,6,263142,1502,492399,196169,108411,58012,7351,4460,0,34991,22486,1188923,4380945,2025-07-31
2023-09-01,17,3,3,6,1674,9,2493,614,956,408,26,33,0,169,87,6469,22374,2025-07-31
2023-09-01,21,3,3,6,1282301,2187,596657,1154941,42215,16934,2814,1407,0,160101,24038,3283595,6285950,2025-07-31
2023-09-01,22,3,3,6,1296275,2876,649916,1486565,52407,29245,3050,1519,0,172673,33520,3728046,8616964,2025-07-31
2023-09-01,31,3,3,6,326082,7432,1131906,420232,488060,181279,27107,20848,0,45671,147205,2795822,13667163,2025-07-31
2023-09-01,32,3,3,6,9449,100,54883,12623,21159,5623,932,718,0,1981,3842,111310,322629,2025-07-31
2023-09-01,41,3,3,6,5912,39,1936,382,465,190,97,29,0,404,227,9681,51938,2025-07-31
2023-09-01,42,3,3,6,1621,0,1547,430,97,685,7,12,0,340,139,4878,48328,2025-07-31
2023-09-01,51,3,3,6,26226,28,26050,7887,3225,11579,418,266,0,4967,2740,83386,674243,2025-07-31
2023-09-01,98,3,3,6,1497,22,3339,333,1474,537,22,21,0,111,165,7521,33943,2025-07-31
2023-09-01,99,3,3,6,617751,1168,357765,488747,34535,13493,1462,777,0,67304,11584,1594586,3415292,2025-07-31
2023-09-02,11,3,3,7,209579,325,607040,193831,365617,160263,27400,17073,0,29666,64155,1674949,6715967,2025-07-31
2023-09-02,12,3,3,7,28662,40,9818,2273,12465,4179,3952,3250,0,2708,7805,75152,436572,2025-07-31
2023-09-02,13,3,3,7,15889,7,87127,25889,27378,21688,3878,2616,0,2908,6561,193941,588213,2025-07-31
2023-09-02,14,3,3,7,133137,1002,25905,8826,6335,747,1767,1353,0,9662,3028,191762,2028268,2025-07-31
2023-09-02,15,3,3,7,14467,57,2314,1029,560,80,144,66,0,1245,318,20280,623989,2025-07-31
2023-09-02,16,3,3,7,164659,1551,183529,76355,45861,23431,3186,2268,0,17473,11400,529713,3331822,2025-07-31
2023-09-02,17,3,3,7,1724,4,2005,443,813,185,40,27,0,133,65,5439,22205,2025-07-31
2023-09-02,21,3,3,7,1527070,2476,637905,1192553,46350,15964,3173,1577,0,174750,24640,3626458,6570411,2025-07-31
2023-09-02,22,3,3,7,1399404,3167,609869,1401991,49760,27859,2881,1565,0,173813,31962,3702271,8331956,2025-07-31
2023-09-02,31,3,3,7,195606,3812,608443,230602,265382,97473,17278,13998,0,27091,75694,1535379,7048435,2025-07-31
2023-09-02,32,3,3,7,4553,62,23846,5665,8807,3147,445,330,0,845,1579,49279,133337,2025-07-31
2023-09-02,41,3,3,7,5650,38,1517,245,355,129,51,29,0,369,185,8568,44187,2025-07-31
2023-09-02,42,3,3,7,891,1,367,108,69,143,3,3,0,110,34,1729,16529,2025-07-31
2023-09-02,51,3,3,7,11639,44,3970,1126,569,1281,66,43,0,1366,471,20575,195316,2025-07-31
2023-09-02,98,3,3,7,1126,17,3117,215,1458,481,30,19,0,76,116,6655,20408,2025-07-31
2023-09-02,99,3,3,7,674756,1176,333931,463722,29115,10576,1217,690,0,68942,9404,1593529,3199883,2025-07-31
2023-09-03,11,3,3,1,206585,343,539802,170982,328299,138072,27904,17173,0,29091,63640,1521891,6374547,2025-07-31
2023-09-03,12,3,3,1,27081,57,7927,1932,10356,3912,4315,3663,0,2439,7768,69450,423932,2025-07-31
2023-09-03,13,3,3,1,14519,6,70231,21449,22232,16545,3575,2503,0,2927,6185,160172,528307,2025-07-31
2023-09-03,14,3,3,1,137769,1049,23271,8186,6121,859,1792,1325,0,9486,3006,192864,2020973,2025-07-31
2023-09-03,15,3,3,1,15081,57,1963,979,432,60,103,73,0,1229,304,20281,621482,2025-07-31
2023-09-03,16,3,3,1,129022,1223,122752,54698,29969,14736,2399,1686,0,12726,9166,378377,2732984,2025-07-31
2023-09-03,17,3,3,1,1946,19,1460,434,646,253,35,32,0,170,52,5047,18113,2025-07-31
2023-09-03,21,3,3,1,1722773,3067,658029,1183599,49200,14810,3624,1959,0,190820,25540,3853421,6791082,2025-07-31
2023-09-03,22,3,3,1,1471674,3720,551454,1207874,48710,22840,2976,1623,0,170337,28909,3510117,7604514,2025-07-31
2023-09-03,31,3,3,1,90971,2035,248264,87474,106461,43458,7233,6359,0,11186,36059,639500,3370847,2025-07-31
2023-09-03,32,3,3,1,2465,31,9300,1967,3588,651,195,138,0,445,753,19533,63260,2025-07-31
2023-09-03,41,3,3,1,6354,54,1738,197,482,101,67,36,0,362,168,9559,40724,2025-07-31
2023-09-03,42,3,3,1,744,0,185,37,20,2,1,0,0,60,17,1066,12335,2025-07-31
2023-09-03,51,3,3,1,7153,29,1922,616,370,661,39,18,0,787,263,11858,120866,2025-07-31
2023-09-03,98,3,3,1,745,6,2708,124,1369,349,33,13,0,53,89,5489,12860,2025-07-31
2023-09-03,99,3,3,1,656987,1379,275040,395356,25175,7402,1052,532,0,66552,7888,1437363,2931770,2025-07-31
2023-09-04,11,3,3,2,236825,405,704234,230166,458447,207825,32130,19761,0,33119,73694,1996606,7765008,2025-07-31
2023-09-04,12,3,3,2,29943,40,9763,2230,12740,5433,4077,3415,0,2646,7768,78055,447309,2025-07-31
2023-09-04,13,3,3,2,19640,8,115563,32738,39221,30699,4722,3088,0,3848,8022,257549,725284,2025-07-31
2023-09-04,14,3,3,2,126770,932,25924,8269,6383,767,1678,1313,0,9179,2919,184134,1929190,2025-07-31
2023-09-04,15,3,3,2,13745,44,3077,1027,709,510,139,125,0,1228,343,20947,575388,2025-07-31
2023-09-04,16,3,3,2,249397,1339,466232,185288,105454,57485,7492,4464,0,33461,21149,1131761,3919936,2025-07-31
2023-09-04,17,3,3,2,2151,14,2314,459,873,194,33,20,0,164,55,6277,25217,2025-07-31
2023-09-04,21,3,3,2,1249897,2327,548276,1099248,38538,15453,3020,1486,0,154493,23208,3135946,6022180,2025-07-31
2023-09-04,22,3,3,2,1330124,3145,661205,1464968,54839,30128,3106,1690,0,176548,33458,3759211,8475452,2025-07-31
2023-09-04,31,3,3,2,313432,7252,1072611,405165,465512,175214,27806,21465,0,43668,141551,2673676,13381001,2025-07-31
2023-09-04,32,3,3,2,8258,61,51462,12221,19400,5543,859,645,0,1893,4123,104465,334153,2025-07-31
2023-09-04,41,3,3,2,6395,50,2107,283,579,148,84,37,0,422,229,10334,54156,2025-07-31
2023-09-04,42,3,3,2,2032,1,1621,393,113,815,16,15,0,345,148,5499,44361,2025-07-31
2023-09-04,51,3,3,2,27997,30,26292,8328,3027,10664,385,229,0,5137,2611,84700,644438,2025-07-31
2023-09-04,98,3,3,2,1300,11,3150,306,1382,474,27,22,0,145,155,6972,31468,2025-07-31
2023-09-04,99,3,3,2,579004,1056,330273,474413,32779,12961,1500,806,0,67229,11635,1511656,3294993,2025-07-31
2023-09-05,11,3,3,3,235795,426,720794,226565,470935,213794,32358,19956,0,33381,73679,2027683,7861421,2025-07-31
2023-09-05,12,3,3,3,30241,32,10231,2229,13550,4934,4149,3543,0,2749,7610,79268,446385,2025-07-31
2023-09-05,13,3,3,3,19092,11,116781,33666,38230,31043,4569,3110,0,3590,8184,258276,734504,2025-07-31
2023-09-05,14,3,3,3,125303,954,25807,8898,6656,870,1752,1454,0,8895,2797,183386,1892317,2025-07-31
2023-09-05,15,3,3,3,12940,35,3042,1074,674,357,141,96,0,1254,345,19958,565999,2025-07-31
2023-09-05,16,3,3,3,263852,1455,471661,191608,108805,59861,7688,4555,0,33956,22485,1165926,4184578,2025-07-31
2023-09-05,17,3,3,3,1898,11,2105,594,842,281,35,24,0,202,91,6083,20834,2025-07-31
2023-09-05,21,3,3,3,1292359,2362,578737,1145277,40373,15352,3134,1528,0,160641,23710,3263473,6218310,2025-07-31
2023-09-05,22,3,3,3,1368258,3203,688701,1544856,57289,30697,3216,1619,0,182490,34530,3914859,8791163,2025-07-31
2023-09-05,31,3,3,3,340706,7683,1172788,434408,506048,195353,28771,22706,0,46330,149532,2904325,14604468,2025-07-31
2023-09-05,32,3,3,3,9528,146,54190,13228,20951,5791,954,776,0,2028,4131,111723,362398,2025-07-31
2023-09-05,41,3,3,3,5322,20,1770,306,352,132,61,38,0,344,241,8586,53250,2025-07-31
2023-09-05,42,3,3,3,2100,0,1575,365,102,734,11,12,0,351,156,5406,47418,2025-07-31
2023-09-05,51,3,3,3,28862,36,26747,8195,3105,10859,378,247,0,5350,2843,86622,668419,2025-07-31
2023-09-05,98,3,3,3,1410,22,3627,335,1593,552,36,21,0,147,157,7900,32649,2025-07-31
2023-09-05,99,3,3,3,608925,1210,356655,508246,34999,13648,1560,911,0,69773,12049,1607976,3489830,2025-07-31
2023-09-06,11,3,3,4,239389,407,735119,231280,471558,213694,32195,19811,0,34138,73785,2051376,7876298,2025-07-31
2023-09-06,12,3,3,4,29954,49,9592,2178,13360,5111,4042,3372,0,2546,7821,78025,447146,2025-07-31
2023-09-06,13,3,3,4,19998,17,118186,33537,39700,31638,4629,2920,0,3826,7997,262448,741767,2025-07-31
2023-09-06,14,3,3,4,125321,947,26344,8798,6632,817,1695,1361,0,9250,2855,184020,1900861,2025-07-31
2023-09-06,15,3,3,4,14598,52,2679,1031,628,105,149,119,0,1243,344,20948,637618,2025-07-31
2023-09-06,16,3,3,4,267265,1558,488922,195856,112006,61095,7615,4495,0,35236,22371,1196419,4227337,2025-07-31
2023-09-06,17,3,3,4,1995,10,2095,647,833,178,48,33,0,179,53,6071,20708,2025-07-31
2023-09-06,21,3,3,4,1445536,2680,656355,1283240,45723,17175,3420,1663,0,177634,26510,3659936,6853404,2025-07-31
2023-09-06,22,3,3,4,1455110,3385,732640,1607537,60528,31888,3456,1731,0,190684,36169,4123128,9156198,2025-07-31
2023-09-06,31,3,3,4,335618,7648,1167218,431877,506511,192251,28277,22295,0,46460,150514,2888669,14553644,2025-07-31
2023-09-06,32,3,3,4,9057,82,56082,13251,21524,5669,984,725,0,1991,4026,113391,351833,2025-07-31
2023-09-06,41,3,3,4,6168,33,2388,395,610,208,95,30,0,443,208,10578,53273,2025-07-31
2023-09-06,42,3,3,4,1833,0,1561,375,83,559,13,6,0,335,175,4940,47976,2025-07-31
2023-09-06,51,3,3,4,28667,41,27233,8172,3227,10703,436,251,0,5138,2825,86693,688504,2025-07-31
2023-09-06,98,3,3,4,1251,18,3006,311,1326,444,25,27,0,130,163,6701,31724,2025-07-31
2023-09-06,99,3,3,4,639804,1153,377592,525455,35448,14366,1625,914,0,72916,12638,1681911,3617988,2025-07-31
2023-09-07,11,3,3,5,237269,378,757745,238992,480300,220079,32262,19614,0,34304,73146,2094089,7882009,2025-07-31
2023-09-07,12,3,3,5,30320,40,10687,2459,14516,5614,4230,3716,0,2843,7766,82191,447180,2025-07-31
2023-09-07,13,3,3,5,19811,7,118915,33428,37697,31078,4409,2969,0,3843,7737,259894,735529,2025-07-31
2023-09-07,14,3,3,5,125829,918,27196,9230,6665,855,1741,1380,0,9363,2973,186150,1922205,2025-07-31
2023-09-07,15,3,3,5,14558,46,2801,1088,669,85,124,103,0,1222,334,21030,625563,2025-07-31
2023-09-07,16,3,3,5,275246,1535,501767,201145,113445,60945,7505,4562,0,36655,22820,1225625,4408142,2025-07-31
2023-09-07,17,3,3,5,1891,11,2189,616,833,235,37,36,0,185,66,6099,22100,2025-07-31
2023-09-07,21,3,3,5,1366192,2338,620736,1188676,42288,15634,3324,1604,0,164700,24451,3429943,6293085,2025-07-31
2023-09-07,22,3,3,5,1304133,3008,659369,1422333,53235,28804,3050,1587,0,169818,31755,3677092,8107223,2025-07-31
2023-09-07,31,3,3,5,334693,7481,1172498,444330,510181,193450,28493,22284,0,47324,151597,2912331,14591178,2025-07-31
2023-09-07,32,3,3,5,10124,133,54650,13194,21843,5398,1006,756,0,2077,4322,113503,364234,2025-07-31
2023-09-07,41,3,3,5,5961,38,2506,373,588,217,80,41,0,389,214,10407,55011,2025-07-31
2023-09-07,42,3,3,5,1735,2,1520,385,78,642,6,10,0,367,151,4896,46949,2025-07-31
2023-09-07,51,3,3,5,28182,38,27096,8213,3246,11028,383,260,0,5136,2832,86414,679154,2025-07-31
2023-09-07,98,3,3,5,1251,18,3068,322,1325,409,30,23,0,146,148,6740,31665,2025-07-31
2023-09-07,99,3,3,5,580486,1056,342632,475203,32066,12811,1480,853,0,65129,11266,1522982,3238763,2025-07-31
2023-09-08,11,3,3,6,238284,401,769082,239659,482055,220881,32655,19836,0,34757,72876,2110486,7867289,2025-07-31
2023-09-08,12,3,3,6,30781,58,10934,2646,14360,5564,3957,3451,0,2779,7553,82083,445528,2025-07-31
2023-09-08,13,3,3,6,19736,13,121067,34447,40584,31579,4557,2953,0,3892,7751,266579,732115,2025-07-31
2023-09-08,14,3,3,6,129935,1003,28416,9721,7099,872,1789,1528,0,9583,3197,193143,2011432,2025-07-31
2023-09-08,15,3,3,6,16112,44,3165,1301,714,136,147,126,0,1387,424,23556,710413,2025-07-31
2023-09-08,16,3,3,6,282941,1585,516951,204383,116356,62720,7719,4831,0,37188,23378,1258052,4695269,2025-07-31
2023-09-08,17,3,3,6,1776,3,2086,580,881,233,51,30,0,159,53,5852,20710,2025-07-31
2023-09-08,21,3,3,6,1382150,2407,650934,1196540,44369,16752,3231,1640,0,164756,24335,3487114,6388211,2025-07-31
2023-09-08,22,3,3,6,1396866,3192,721275,1557919,58736,31045,3214,1551,0,180515,33361,3987674,8699958,2025-07-31
2023-09-08,31,3,3,6,339361,7240,1195936,450162,525728,193251,29207,22876,0,48252,145090,2957103,14152257,2025-07-31
2023-09-08,32,3,3,6,8859,136,54096,13225,21049,6228,875,715,0,1954,3814,110951,343620,2025-07-31
2023-09-08,41,3,3,6,6105,42,2274,303,479,174,76,32,0,402,214,10101,56733,2025-07-31
2023-09-08,42,3,3,6,1888,0,1701,398,84,684,6,6,0,376,162,5305,49271,2025-07-31
2023-09-08,51,3,3,6,28493,61,27476,8246,3230,10935,396,238,0,4912,2817,86804,691213,2025-07-31
2023-09-08,98,3,3,6,1338,13,3340,314,1447,506,47,31,0,153,144,7333,33151,2025-07-31
2023-09-08,99,3,3,6,613195,1030,374391,511800,34533,13578,1538,836,0,68656,11898,1631455,3435758,2025-07-31
2023-09-09,11,3,3,7,214902,406,636228,192184,397195,173041,28472,17393,0,30370,64242,1754433,6777970,2025-07-31
2023-09-09,12,3,3,7,27781,42,9411,2329,12241,5307,3973,3400,0,2685,7745,74914,436186,2025-07-31
2023-09-09,13,3,3,7,17167,24,85493,24839,27065,21276,3706,2717,0,3514,6520,192321,592414,2025-07-31
2023-09-09,14,3,3,7,135821,1032,26358,8997,6885,903,1758,1503,0,9652,3133,196042,2040562,2025-07-31
2023-09-09,15,3,3,7,16829,85,2396,1150,623,76,152,76,0,1218,330,22935,734921,2025-07-31
2023-09-09,16,3,3,7,172400,1552,191643,80944,48543,23826,3372,2267,0,18861,12192,555600,3478205,2025-07-31
2023-09-09,17,3,3,7,1648,4,1824,459,737,168,40,33,0,145,42,5100,19216,2025-07-31
2023-09-09,21,3,3,7,1908790,3175,825932,1429436,59358,19404,4166,2077,0,213865,29303,4495506,7875757,2025-07-31
2023-09-09,22,3,3,7,1821904,4436,820698,1723133,67698,32667,3840,2137,0,219897,38187,4734597,10195744,2025-07-31
2023-09-09,31,3,3,7,201711,3790,617045,231356,271511,97226,17276,14273,0,27600,76451,1558239,6969359,2025-07-31
2023-09-09,32,3,3,7,4674,67,25080,5811,9607,2237,499,408,0,963,1718,51064,138091,2025-07-31
2023-09-09,41,3,3,7,6842,49,2048,289,634,95,80,43,0,395,203,10678,46328,2025-07-31
2023-09-09,42,3,3,7,928,0,277,114,20,117,2,1,0,110,31,1600,16372,2025-07-31
2023-09-09,51,3,3,7,12165,41,4147,1140,647,2416,60,34,0,1392,482,22524,210796,2025-07-31
2023-09-09,98,3,3,7,993,6,2972,206,1366,467,23,13,0,69,146,6261,21504,2025-07-31
2023-09-09,99,3,3,7,806664,1481,413149,559536,35741,11727,1495,760,0,84186,10757,1925496,3844678,2025-07-31
2023-09-10,11,3,3,1,209135,355,575900,179234,337267,140788,27957,17527,0,29921,61817,1579901,6339682,2025-07-31
2023-09-10,12,3,3,1,27489,43,8050,2112,10867,4461,4036,3327,0,2468,7744,70597,417825,2025-07-31
2023-09-10,13,3,3,1,14399,7,62221,19911,19333,15162,3457,2430,0,2876,5698,145494,504144,2025-07-31
2023-09-10,14,3,3,1,140767,1124,24564,8537,6227,767,1808,1506,0,10040,2878,198218,2010327,2025-07-31
2023-09-10,15,3,3,1,17558,80,2221,1044,494,70,107,82,0,1146,288,23090,714493,2025-07-31
2023-09-10,16,3,3,1,141186,1256,138379,59368,35178,16993,2613,1883,0,14131,9869,420856,3038312,2025-07-31
2023-09-10,17,3,3,1,1862,21,1520,556,675,147,33,24,0,184,78,5100,22476,2025-07-31
2023-09-10,21,3,3,1,2083970,3968,775362,1358550,57821,16778,4521,2348,0,219971,28839,4552128,7721168,2025-07-31
2023-09-10,22,3,3,1,1696995,4469,621419,1325004,54732,25343,3564,1881,0,189914,31616,3954937,8469086,2025-07-31
2023-09-10,31,3,3,1,89991,2083,248425,88302,109012,44812,7415,6730,0,11138,33832,641740,3298349,2025-07-31
2023-09-10,32,3,3,1,2525,35,7940,1974,3370,535,193,140,0,431,1144,18287,64096,2025-07-31
2023-09-10,41,3,3,1,6104,48,1515,178,358,90,66,47,0,378,162,8946,40454,2025-07-31
2023-09-10,42,3,3,1,602,2,113,37,6,5,0,0,0,66,23,854,10077,2025-07-31
2023-09-10,51,3,3,1,7173,27,1776,621,325,930,25,11,0,818,304,12010,132568,2025-07-31
2023-09-10,98,3,3,1,708,3,3104,148,1508,473,29,22,0,39,103,6137,11486,2025-07-31
2023-09-10,99,3,3,1,739397,1518,292375,420781,27876,7929,1160,620,0,69847,8293,1569796,3123658,2025-07-31
2023-09-11,11,3,3,2,241076,407,745170,239564,480953,219061,32973,20141,0,34726,73398,2087469,7784455,2025-07-31
2023-09-11,12,3,3,2,30141,34,10376,2361,14121,5716,3959,3392,0,2682,7597,80379,444017,2025-07-31
2023-09-11,13,3,3,2,19712,16,114569,33089,38860,29777,4600,3071,0,4042,8064,255800,707513,2025-07-31
2023-09-11,14,3,3,2,129900,935,26954,9086,6810,930,1678,1393,0,9593,2879,190158,1930591,2025-07-31
2023-09-11,15,3,3,2,15255,43,2735,1105,583,91,116,91,0,1225,334,21578,633469,2025-07-31
2023-09-11,16,3,3,2,257944,1445,484522,192117,112144,59424,7697,4726,0,34542,21626,1176187,3950615,2025-07-31
2023-09-11,17,3,3,2,1588,7,1921,524,739,185,33,28,0,153,78,5256,21815,2025-07-31
2023-09-11,21,3,3,2,1393878,2753,618640,1190841,43575,15975,3247,1691,0,168434,25017,3464051,6458437,2025-07-31
2023-09-11,22,3,3,2,1487852,3738,730231,1594980,61921,31656,3486,1832,0,192771,36204,4144671,9172177,2025-07-31
2023-09-11,31,3,3,2,338553,7492,1128499,426745,498973,183760,29754,22664,0,46249,144019,2826708,13863556,2025-07-31
2023-09-11,32,3,3,2,8835,109,54909,12737,20769,5189,949,710,0,2055,3732,109994,339607,2025-07-31
2023-09-11,41,3,3,2,5900,37,1997,328,448,158,69,29,0,402,217,9585,50105,2025-07-31
2023-09-11,42,3,3,2,2069,1,1677,393,93,575,4,1,0,371,165,5349,47975,2025-07-31
2023-09-11,51,3,3,2,29330,36,27752,8285,3412,11327,429,244,0,5333,2772,88920,664766,2025-07-31
2023-09-11,98,3,3,2,1273,4,4108,335,1780,627,52,24,0,145,152,8500,28802,2025-07-31
2023-09-11,99,3,3,2,633048,1097,358160,511976,34620,14092,1514,847,0,70131,12087,1637572,3508308,2025-07-31
2023-09-12,11,3,3,3,237636,395,733593,234446,468882,213727,32096,19699,0,33790,73120,2047384,7803523,2025-07-31
2023-09-12,12,3,3,3,30670,40,10519,2344,13596,5594,3827,3361,0,2822,7795,80568,447566,2025-07-31
2023-09-12,13,3,3,3,20734,15,119126,34790,39683,30962,4614,3002,0,3997,7948,264871,739699,2025-07-31
2023-09-12,14,3,3,3,128885,971,27348,8889,6572,689,1773,1438,0,9604,2990,189159,1919954,2025-07-31
2023-09-12,15,3,3,3,14954,52,2825,1089,595,120,160,113,0,1205,354,21467,619710,2025-07-31
2023-09-12,16,3,3,3,280765,1539,491274,197838,112239,59973,7790,4602,0,36443,22645,1215108,4383437,2025-07-31
2023-09-12,17,3,3,3,1835,6,2242,570,850,174,37,28,0,169,63,5974,21378,2025-07-31
2023-09-12,21,3,3,3,1426073,2962,647482,1245628,44553,16518,3341,1695,0,173112,25717,3587081,6746842,2025-07-31
2023-09-12,22,3,3,3,1513457,3631,761387,1665614,63089,32691,3632,1792,0,198199,37614,4281106,9536166,2025-07-31
2023-09-12,31,3,3,3,367014,8241,1234709,456324,540326,199063,30795,24029,0,49994,157302,3067797,15217664,2025-07-31
2023-09-12,32,3,3,3,10354,164,56353,13594,22063,5150,1048,805,0,2191,4502,116224,376592,2025-07-31
2023-09-12,41,3,3,3,5743,28,2043,328,540,171,81,34,0,393,188,9549,49093,2025-07-31
2023-09-12,42,3,3,3,2032,0,1583,397,77,690,12,5,0,362,175,5333,46918,2025-07-31
2023-09-12,51,3,3,3,29762,30,26897,8239,3175,11071,382,265,0,5139,2727,87687,676830,2025-07-31
2023-09-12,98,3,3,3,1228,2,3802,335,1742,629,33,23,0,126,154,8074,30645,2025-07-31
2023-09-12,99,3,3,3,668859,1327,392095,547814,36982,14308,1648,942,0,75342,12487,1751804,3746632,2025-07-31
2023-09-13,11,3,3,4,212187,390,721658,229480,403340,192103,27536,17227,0,32015,76240,1912176,7827175,2025-07-31
2023-09-13,12,3,3,4,27843,44,9284,2414,11108,4801,3480,3110,0,2676,7698,72458,446537,2025-07-31
2023-09-13,13,3,3,4,16430,16,112936,32737,31203,27869,3656,2394,0,3539,8257,239037,740295,2025-07-31
